yaw_delta,pitch_delta,target_yaw,target_pitch,since_attack,distance,on_ground,delta_x,delta_y,delta_z,target_velocity_x,target_velocity_y,target_velocity_z,player_velocity_x,player_velocity_y,player_velocity_z,yaw,pitch
-3.204414,-28.210957,-99.523621,-5.391285,0.288000,2.094768,0.000000,2.056757,0.196818,-0.345056,0.047250,0.419875,-0.150250,-0.198859,-0.227622,0.049453,-96.319206,22.819672
-5.004074,-29.581617,-102.436928,-6.669138,0.384000,2.223946,0.000000,2.157062,0.258279,-0.475719,0.018375,-0.373875,-0.058500,-0.166174,-0.301470,0.026533,-97.432854,22.912479
-1.824600,-31.992905,-104.640160,-8.059539,0.480000,2.313099,0.000000,2.215894,0.324301,-0.578855,0.018375,-0.373875,-0.058500,-0.136793,-0.373840,0.005391,-102.815559,23.933365
0.452568,-35.187637,-106.353577,-8.655657,0.576000,2.369087,1.000000,2.247347,0.356542,-0.659453,-0.034500,0.419875,-0.224125,-0.111879,-0.078400,-0.015118,-106.806145,26.531982
-0.423019,-29.929752,-105.837097,1.057001,0.672000,2.294806,0.000000,2.207323,-0.042331,-0.626153,-0.034500,0.419875,-0.224125,0.107844,0.333200,-0.159933,-105.414078,30.986753
-5.975418,-27.242849,-107.398926,8.569906,0.768000,2.378290,0.000000,2.244133,-0.354405,-0.703227,-0.034500,0.419875,-0.224125,0.109820,0.248136,-0.166114,-101.423508,35.812756
-10.219376,-28.030239,-108.951569,9.360248,0.864000,2.470080,0.000000,2.305080,-0.401732,-0.791526,-0.034500,0.419875,-0.224125,0.113022,0.164773,-0.170875,-98.732193,37.390488
-13.135132,-30.204559,-110.104050,8.206815,0.960000,2.561800,0.000000,2.381072,-0.365697,-0.871539,-0.034500,0.419875,-0.224125,0.099331,0.083078,-0.178415,-96.968918,38.411373
-18.642197,-33.197365,-109.949982,6.513319,1.000000,2.637981,0.000000,2.463671,-0.299238,-0.894274,-0.034500,0.419875,-0.224125,0.088229,0.003016,-0.180062,-91.307785,39.710682
-18.047234,-33.315941,-109.726242,4.260161,1.000000,2.712574,0.000000,2.546334,-0.201505,-0.913040,-0.034500,0.419875,-0.224125,0.080288,-0.075444,-0.163856,-91.679008,37.576103
-4.802254,-26.567421,-109.474243,1.727922,1.000000,2.787167,0.000000,2.626522,-0.084041,-0.928774,-0.034500,0.419875,-0.224125,0.073062,-0.152335,-0.149109,-104.671989,28.295343
-0.896309,-19.538792,-109.466171,-2.194737,0.096000,2.880589,0.000000,2.713937,0.110314,-0.959254,-0.034500,0.419875,-0.224125,0.066487,-0.227688,-0.135689,-108.569862,17.344055
-2.978340,-15.047446,-108.764084,-4.385533,0.192000,2.946414,0.000000,2.781646,0.225300,-0.945008,-0.034500,0.419875,-0.224125,0.054824,-0.301535,-0.140385,-105.785744,10.661913
-3.007385,-17.613482,-108.050697,-7.879646,0.288000,3.020811,0.000000,2.845015,0.414132,-0.927190,-0.034500,0.419875,-0.224125,0.058774,-0.373904,-0.143635,-105.043312,9.733835
-1.252342,-22.434521,-106.945282,-10.009260,0.384000,3.022212,0.000000,2.846996,0.525290,-0.867437,-0.012250,-0.078375,-0.079375,0.065300,-0.444826,-0.151206,-105.692940,12.425261
-0.764526,-27.020418,-105.622231,-8.377045,0.480000,2.958779,1.000000,2.819074,0.431058,-0.788278,-0.123125,0.419875,0.119125,0.071006,-0.078400,-0.158228,-104.857704,18.643373
0.537827,-25.596411,-99.215576,-0.178073,0.576000,2.372539,0.000000,2.341905,0.007372,-0.379959,-0.123125,0.419875,0.119125,0.212762,0.333200,-0.232235,-99.753403,25.418337
-3.113716,-22.331341,-94.050446,9.212306,0.672000,2.058264,0.000000,2.026642,-0.329514,-0.143511,-0.123125,0.419875,0.119125,0.207269,0.248136,-0.230655,-90.936729,31.543646
-5.173508,-22.249222,-89.985069,13.192349,0.768000,1.954984,0.000000,1.903389,-0.446174,0.000496,-0.123125,0.419875,0.119125,0.205070,0.164773,-0.226897,-84.811562,35.441570
-8.529396,-24.867750,-85.545204,15.028593,0.864000,1.849088,0.000000,1.780447,-0.479470,0.138711,-0.123125,0.419875,0.119125,0.204787,0.083078,-0.221626,-77.015808,39.896343
-19.749485,-27.517740,-81.266495,16.183722,0.960000,1.774963,0.000000,1.684862,-0.494716,0.258827,-0.123125,0.419875,0.119125,0.191565,0.003016,-0.224273,-61.517010,43.701462
-28.040382,-29.353573,-77.492386,14.626312,1.000000,1.702490,0.000000,1.608222,-0.429899,0.356763,-0.123125,0.419875,0.119125,0.174324,-0.075444,-0.204089,-49.452003,43.979885
-24.510040,-18.644051,-74.147659,14.477338,1.000000,1.649011,0.000000,1.535927,-0.412248,0.436139,-0.123125,0.419875,0.119125,0.158635,-0.152335,-0.185721,-49.637619,33.121387
-8.144268,-7.136662,-71.424599,11.506777,1.000000,1.592634,0.000000,1.479322,-0.317706,0.497146,-0.123125,0.419875,0.119125,0.144358,-0.227688,-0.169006,-63.280331,18.643438
-1.262733,-7.978498,-67.141640,7.045437,0.096000,1.527206,0.000000,1.396643,-0.187325,0.588773,-0.123125,0.419875,0.119125,0.131365,-0.301535,-0.153795,-65.878906,15.023935
-8.924713,-10.116055,-65.058861,3.422957,0.192000,1.489379,0.000000,1.348073,-0.088927,0.626931,-0.204500,0.419875,0.123250,0.119542,-0.373904,-0.139954,-56.134148,13.539011
-27.101822,-31.548336,-60.962212,-12.162442,0.288000,1.374345,0.000000,1.174618,0.289552,0.652117,-0.204500,0.419875,0.123250,0.112298,-0.444826,-0.109501,-33.860390,19.385895
-54.181240,-44.663910,-57.786430,-19.059898,0.384000,1.272123,1.000000,1.017293,0.415425,0.640963,-0.169375,0.248125,0.102000,0.097620,-0.078400,-0.076433,-3.605192,25.604013
-89.996552,-42.208672,-73.648163,-11.221808,0.480000,0.979874,0.000000,0.922263,0.190690,0.270595,-0.169375,0.248125,0.102000,-0.029954,0.333200,0.169482,16.348392,30.986864
-102.501213,-38.540680,-88.008972,-3.655893,0.576000,0.827326,0.000000,0.825144,0.052755,0.028685,-0.169375,0.248125,0.102000,-0.048021,0.248136,0.165574,14.492244,34.884789
-91.314583,-42.008076,-97.147156,-0.441129,0.672000,0.951001,0.000000,0.943583,0.007322,-0.118318,-0.169375,0.248125,0.102000,-0.064083,0.164773,0.162684,-5.832572,41.566948
-69.408997,-46.045609,-104.104645,-2.344082,0.768000,1.106360,0.000000,1.072107,0.045251,-0.269387,-0.169375,0.248125,0.102000,-0.073260,0.083078,0.166385,-34.695652,43.701527
-40.227722,-46.021919,-108.241188,-2.598817,0.864000,1.289541,0.000000,1.223478,0.058468,-0.403235,-0.169375,0.248125,0.102000,-0.070898,0.003016,0.174687,-68.013466,43.423103
-18.831123,-47.418308,-111.531342,-5.851362,0.960000,1.488459,0.000000,1.377375,0.151746,-0.543433,-0.169375,0.248125,0.102000,-0.073197,-0.075444,0.180466,-92.700218,41.566948
17.800514,-40.068436,-113.600395,-6.297338,1.000000,1.671648,0.000000,1.522586,0.183361,-0.665220,-0.169375,0.248125,0.102000,-0.066610,-0.152335,0.164224,-131.400909,33.771095
41.729507,-28.425316,-115.007782,-7.183217,1.000000,1.843759,0.000000,1.657793,0.230548,-0.773316,-0.169375,0.248125,0.102000,-0.060615,-0.227688,0.149444,-156.737289,21.242100
25.604691,-17.891232,-116.005096,-8.250052,1.000000,2.004532,0.000000,1.782938,0.287634,-0.869797,-0.169375,0.248125,0.102000,-0.055159,-0.301535,0.135994,-141.609787,9.641180
-5.057747,-14.677740,-116.412407,-9.398505,0.096000,2.147941,0.000000,1.897905,0.350759,-0.942641,-0.169375,0.248125,0.102000,-0.052289,-0.373904,0.105675,-111.354660,5.279235
-19.353134,-17.265980,-116.601105,-11.244287,0.192000,2.270224,0.000000,1.990947,0.442677,-0.997039,-0.169375,0.248125,0.102000,-0.038093,-0.444826,0.074491,-97.247971,6.021693
-14.036743,-17.656002,-118.709259,-9.221317,0.288000,2.346245,1.000000,2.031224,0.375982,-1.112489,-0.169375,0.248125,0.102000,-0.020178,-0.078400,0.049080,-104.672516,8.434685
-12.373932,-7.701503,-121.779549,4.909530,0.384000,1.978746,0.000000,1.675924,-0.169345,-1.038286,-0.169375,0.248125,0.102000,0.163437,0.333200,-0.118493,-109.405617,12.611032
-18.166527,1.342052,-125.716064,19.428736,0.480000,1.887576,0.000000,1.445289,-0.627873,-1.039162,-0.169375,0.248125,0.102000,0.158950,0.248136,-0.129166,-107.549538,18.086683
-32.059097,7.240900,-136.917313,32.288162,0.576000,1.718129,0.000000,0.992106,-0.917784,-1.060832,-0.169375,0.248125,0.102000,0.155553,0.164773,-0.138537,-104.858215,25.047262
-45.605545,11.348398,-153.247879,43.077820,0.672000,1.646193,0.000000,0.541251,-1.124334,-1.073719,-0.169375,0.248125,0.102000,0.153435,0.083078,-0.146528,-107.642334,31.729422
-62.095787,11.800262,176.897644,51.139919,0.768000,1.568476,0.000000,-0.053259,-1.221336,-0.982658,-0.169375,0.248125,0.102000,0.150500,0.003016,-0.154354,-121.006569,39.339657
-65.562393,6.069675,142.433319,49.028835,0.864000,1.633868,0.000000,-0.653150,-1.233636,-0.849153,-0.169375,0.248125,0.102000,0.125012,-0.075444,-0.160336,-152.004288,42.959160
-39.373001,-3.684345,118.599487,38.996391,0.960000,1.850364,0.000000,-1.262612,-1.164381,-0.688386,-0.169375,0.248125,0.102000,0.113761,-0.152335,-0.145906,157.972488,42.680737
9.427933,-10.510292,106.240341,27.715672,0.096000,2.189356,0.000000,-1.860823,-1.018235,-0.542049,-0.169375,0.248125,0.102000,0.103523,-0.227688,-0.132774,96.812408,38.225964
31.509583,-24.878008,95.375427,18.173960,0.192000,2.541212,0.000000,-2.403824,-0.792610,-0.226188,-0.169375,0.248125,0.102000,0.094205,-0.301535,-0.120825,63.865845,43.051968
20.139160,-38.563263,88.830887,9.500326,0.096000,2.987731,0.000000,-2.946140,-0.493138,0.060127,-0.169375,0.248125,0.102000,0.093582,-0.373904,-0.093937,68.691711,48.063587
-26.792633,-45.146191,82.641403,2.082128,0.192000,3.300540,0.000000,-3.271196,-0.119922,0.422446,-0.274625,0.240750,0.054250,0.077847,-0.444826,-0.068817,109.434036,47.228317
-106.972961,-44.922813,78.470383,-0.014689,0.288000,3.575393,1.000000,-3.503247,0.000917,0.714630,-0.274625,0.240750,0.054250,0.049497,-0.078400,-0.052413,-174.556656,44.908123
152.339310,-31.578182,69.197800,6.462167,0.384000,3.726342,0.000000,-3.461297,-0.419389,1.314975,-0.274625,0.240750,0.054250,-0.049404,0.333200,-0.242398,-83.141510,38.040348
77.018036,-19.096573,63.574844,10.962306,0.480000,3.959245,0.000000,-3.480874,-0.752894,1.729824,-0.274625,0.240750,0.054250,-0.026350,0.248136,-0.235196,-13.443192,30.058880
42.726646,-10.816708,59.167419,14.880207,0.576000,3.898532,0.000000,-3.235287,-1.001132,1.931115,-0.274625,0.240750,0.054250,0.436875,0.333125,-0.080125,16.440775,25.696915
41.208702,-7.286980,60.248093,18.595551,0.672000,4.184449,0.000000,-3.443204,-1.334359,1.968107,-0.274625,0.240750,0.054250,0.408869,0.248063,-0.052134,19.039389,25.882530
43.397499,-4.234089,62.808121,21.741249,0.768000,4.272109,0.000000,-3.529655,-1.582456,1.813363,-0.004250,0.419875,0.000000,0.364507,0.164701,-0.025523,19.410620,25.975338
44.913231,-2.984049,65.530350,22.712866,0.864000,4.162459,0.000000,-3.494791,-1.607180,1.590433,-0.004250,0.419875,0.000000,0.323997,0.083007,-0.001357,20.617121,25.696915
34.601109,-3.169897,68.489685,21.877363,0.960000,3.987428,0.000000,-3.442547,-1.485811,1.356771,-0.004250,0.419875,0.000000,0.286673,0.002947,0.021702,33.888577,25.047260
17.162563,-1.729202,71.747208,19.976978,1.000000,3.750800,0.000000,-3.347743,-1.281434,1.104102,-0.004250,0.419875,0.000000,0.247944,-0.078400,0.038997,54.584644,21.706181
8.394470,-6.461802,75.044098,16.543688,1.000000,3.502401,0.000000,-3.243678,-0.997295,0.866468,-0.004250,0.419875,0.000000,0.206734,-0.155232,0.048926,66.649628,23.005489
7.375275,-13.287502,78.479538,12.038181,1.000000,3.247096,0.000000,-3.111707,-0.677234,0.634244,-0.004250,0.419875,0.000000,0.166840,-0.230527,0.053713,71.104263,25.325684
8.579376,-20.210411,82.096542,6.414581,1.000000,3.005397,0.000000,-2.958213,-0.335763,0.410671,-0.004250,0.419875,0.000000,0.129888,-0.304317,0.056388,73.517166,26.624992
8.937057,-31.143738,86.166397,-1.641706,1.000000,2.774786,0.000000,-2.767441,0.079498,0.185444,-0.004250,0.419875,0.000000,0.095964,-0.376630,0.057893,77.229340,29.502033
7.377319,-36.125641,90.267792,-2.261643,1.000000,2.592447,1.000000,-2.590399,0.102307,-0.012110,-0.004250,0.419875,0.000000,0.064714,-0.078400,0.057808,82.890472,33.863998
1.461609,-31.241421,92.147827,10.047200,1.000000,2.044268,0.000000,-2.011504,-0.356639,-0.075436,-0.004250,0.419875,0.000000,0.248375,0.240750,0.056750,90.686234,41.288620
-6.100525,-26.642355,96.093781,20.400347,1.000000,2.257182,0.000000,-2.103657,-0.786804,-0.224585,-0.004250,0.419875,0.000000,0.209491,0.157535,0.034715,102.194313,47.042702
-14.513367,-23.237776,98.632172,28.166891,1.000000,2.532176,0.000000,-2.207021,-1.195290,-0.335049,-0.004250,0.419875,0.000000,0.177816,0.075984,0.011705,113.145523,51.404667
-20.138611,-24.806698,99.874603,31.980820,1.000000,2.792376,0.000000,-2.333477,-1.478939,-0.406190,0.000000,0.419875,0.000000,0.170926,-0.003935,-0.010669,120.013214,56.787518
-13.794098,-26.638058,99.629883,30.427883,1.000000,2.909349,0.000000,-2.473289,-1.473447,-0.419650,0.000000,0.419875,0.000000,0.164463,-0.082257,-0.025154,113.423973,57.065941
2.767456,-25.985897,98.465271,25.790001,1.000000,2.939939,0.000000,-2.618265,-1.279095,-0.389676,0.000000,0.419875,0.000000,0.156751,-0.159012,-0.039257,95.697800,51.775898
4.252899,-17.034660,97.537720,19.984837,1.000000,2.949288,0.000000,-2.747739,-1.007987,-0.363585,0.000000,0.419875,0.000000,0.142644,-0.234231,-0.035723,93.284828,37.019497
-1.372314,-10.678677,95.717468,11.677263,0.096000,2.958414,0.000000,-2.882771,-0.598777,-0.288630,0.000000,0.419875,0.000000,0.129806,-0.307947,-0.032508,97.089798,22.355940
-3.425659,-17.183924,94.128174,2.202167,0.192000,3.015009,0.000000,-3.004966,-0.115851,-0.216890,0.000000,0.419875,0.000000,0.118123,-0.380188,-0.029583,97.553818,19.386091
-2.949524,-21.659283,91.912964,-1.437922,0.288000,3.111593,1.000000,-3.108880,0.078090,-0.103828,0.000000,0.419875,0.000000,0.096426,-0.078400,-0.041369,94.862503,20.221361
-7.062866,-29.261745,86.314774,-3.100688,0.384000,3.053129,1.000000,-3.042355,0.165144,0.195960,0.000000,-0.152250,0.000000,-0.035204,-0.078400,-0.126773,93.377640,26.161057
-11.490776,-24.066740,77.432251,6.363473,0.480000,2.722618,0.000000,-2.641011,-0.301766,0.588771,0.000000,-0.152250,0.000000,-0.218761,0.333200,-0.177511,88.923027,30.430214
-13.435204,-18.611729,70.476334,14.973950,0.576000,2.639037,0.000000,-2.402838,-0.681876,0.852017,0.000000,-0.152250,0.000000,-0.216116,0.248136,-0.177946,83.911537,33.585678
-8.359192,-15.554483,64.137085,23.135622,0.672000,2.729264,0.000000,-2.258384,-1.072358,1.094820,0.000000,-0.152250,0.000000,-0.215077,0.164773,-0.176791,72.496277,38.690105
-5.829659,-9.846584,58.128403,29.029137,0.768000,2.842789,0.000000,-2.110903,-1.379477,1.312473,0.000000,-0.152250,0.000000,-0.217833,0.083078,-0.153905,63.958061,38.875721
1.710964,-4.159657,53.882446,33.509563,0.864000,3.054557,0.000000,-2.057384,-1.686354,1.501233,0.000000,-0.152250,0.000000,-0.219060,0.003016,-0.129873,52.171482,37.669220
3.754665,-0.532349,50.357681,36.301601,0.960000,3.231490,0.000000,-2.005406,-1.913170,1.661521,0.000000,0.419875,0.000000,-0.217658,-0.075444,-0.103963,46.603016,36.833950
8.088909,-0.496220,46.153610,33.646305,1.000000,3.268151,0.000000,-1.962130,-1.810763,1.884673,0.000000,0.419875,0.000000,-0.198069,-0.152335,-0.094607,38.064701,34.142525
14.966936,-8.310286,42.729980,29.730165,0.096000,3.289803,0.000000,-1.938442,-1.631465,2.098468,0.000000,0.419875,0.000000,-0.180243,-0.227688,-0.086092,27.763044,38.040451
7.953394,-20.612528,38.964706,25.223776,0.192000,3.295247,1.000000,-1.874605,-1.404287,2.317862,0.000000,0.419875,0.000000,-0.148238,-0.078400,-0.070036,31.011312,45.836304
-8.672966,-29.267385,39.229309,20.930883,0.288000,3.363340,1.000000,-1.986698,-1.201533,2.433394,0.000000,0.419875,0.000000,0.007115,-0.078400,0.014687,47.902275,50.198269
-15.456459,-23.534401,40.798508,26.942291,0.384000,3.247343,0.000000,-1.891524,-1.471348,2.191463,0.000000,0.419875,0.000000,-0.084035,0.333200,0.217336,56.254967,50.476692
-13.377605,-20.542850,41.485245,30.490688,0.480000,3.260484,0.000000,-1.861153,-1.654362,2.104746,0.000000,0.419875,0.000000,-0.081088,0.248136,0.220981,54.862850,51.033539
-9.281044,-17.594215,41.776688,34.738632,0.576000,3.293114,0.000000,-1.802923,-1.876525,2.018099,0.000000,0.419875,0.000000,-0.077842,0.164773,0.224403,51.057732,52.332848
-5.548042,-17.841728,42.168610,38.667469,0.672000,3.320689,0.000000,-1.740546,-2.074764,1.921674,0.000000,0.419875,0.000000,-0.073331,0.083078,0.227735,47.716652,56.509197
-4.564354,-18.100403,42.781067,42.399529,0.768000,3.345811,0.000000,-1.678122,-2.256080,1.813411,0.000000,0.419875,0.000000,-0.067851,0.003016,0.230872,47.345421,60.499931
-5.466991,-16.019253,43.827393,46.058411,0.864000,3.367977,0.000000,-1.618440,-2.425093,1.686075,0.000000,0.419875,0.000000,-0.062711,-0.075444,0.233734,49.294384,62.077663
-5.691143,-12.874542,45.088165,49.481544,0.960000,3.400425,0.000000,-1.564569,-2.584988,1.559761,0.000000,0.419875,0.000000,-0.057067,-0.152335,0.212698,50.779308,62.356087
-4.493645,-10.484932,46.192856,51.778347,1.000000,3.396026,0.000000,-1.516342,-2.667991,1.454483,0.123750,0.419875,-0.157000,-0.051931,-0.227688,0.193555,50.686501,62.263279
0.036297,-9.876579,50.629990,52.386700,1.000000,3.053903,0.000000,-1.440909,-2.419140,1.182314,0.123750,0.419875,-0.157000,-0.047257,-0.301535,0.176135,50.593693,62.263279
5.216484,-10.544975,55.902985,51.718304,1.000000,2.670722,0.000000,-1.370150,-2.096442,0.927565,0.123750,0.419875,-0.157000,-0.043004,-0.373904,0.160283,50.686501,62.263279
10.733631,-13.097271,65.596481,47.031429,0.096000,2.079624,0.000000,-1.290829,-1.521717,0.585641,0.123750,0.419875,-0.157000,-0.039134,-0.444826,0.145858,54.862850,60.128700
-1.356232,-14.474541,77.172516,35.352497,0.192000,1.514107,0.000000,-1.204097,-0.876071,0.274170,0.123750,0.419875,-0.157000,-0.045877,-0.514329,0.118145,78.528748,49.827038
-28.456787,-19.598122,92.856140,10.832170,0.288000,1.129128,0.000000,-1.107631,-0.212200,-0.055260,0.123750,0.419875,-0.157000,0.219000,-0.444750,0.169250,121.312943,30.430292
-35.966675,-39.960762,110.497116,-15.470145,0.384000,1.249548,0.000000,-1.128033,0.333302,-0.421687,0.070250,-0.075375,-0.089125,0.000000,-0.514255,0.131030,146.463776,24.490618
-17.547455,-65.220161,124.090393,-33.861771,0.480000,1.596528,0.000000,-1.097904,0.889578,-0.743074,0.070250,-0.075375,-0.089125,0.000000,-0.582370,0.096049,141.637848,31.358389
1.914520,-75.188980,131.580292,-35.477890,0.576000,1.887673,1.000000,-1.149872,1.095583,-1.020196,0.070250,-0.075375,-0.089125,0.002103,-0.078400,0.069326,129.665771,39.711086
14.551910,-67.811806,137.628479,-21.696983,0.672000,1.695212,0.000000,-1.061528,0.626713,-1.163672,0.070250,-0.075375,-0.089125,-0.096748,0.333200,0.000000,123.076561,46.114822
23.465820,-59.261265,141.716522,-8.227631,0.768000,1.709546,0.000000,-1.048258,0.244644,-1.328101,0.070250,-0.075375,-0.089125,-0.092930,0.248136,-0.023149,118.250687,51.033634
24.543152,-45.119118,143.443466,6.285747,0.864000,1.791378,0.000000,-1.060560,-0.196133,-1.430308,0.070250,-0.075375,-0.089125,-0.089813,0.164773,-0.038493,118.900314,51.404865
21.998901,-34.898064,144.147354,16.506802,0.960000,1.948234,0.000000,-1.094058,-0.553547,-1.514014,0.070250,-0.075375,-0.089125,-0.070524,0.083078,-0.055328,122.148460,51.404865
13.229523,-25.023134,143.637741,23.690306,1.000000,2.092651,0.000000,-1.136153,-0.840812,-1.543172,0.060750,0.419875,0.168375,-0.064177,0.003016,-0.050349,130.408218,48.713440
4.070251,-13.342047,139.582718,24.141661,1.000000,2.053710,0.000000,-1.215063,-0.839953,-1.426822,0.060750,0.419875,0.168375,-0.058401,-0.075444,-0.045817,135.512451,37.483707
-0.461914,-10.165581,134.308105,19.800697,0.096000,1.921393,0.000000,-1.293647,-0.650868,-1.262775,0.060750,0.419875,0.168375,-0.053145,-0.152335,-0.041694,134.770020,29.966278
-5.160339,-16.083876,128.681625,12.304670,0.192000,1.806071,0.000000,-1.377488,-0.384892,-1.102851,0.060750,0.419875,0.168375,-0.048362,-0.227688,-0.037941,133.841980,28.388546
-11.782288,-29.289019,120.389236,-0.622049,0.288000,1.684995,0.000000,-1.453403,0.018291,-0.852346,0.060750,0.419875,0.168375,-0.044377,-0.301535,-0.052723,132.171509,28.666969
-13.638367,-50.695072,110.644653,-15.902790,0.384000,1.695183,0.000000,-1.525613,0.464492,-0.574801,0.037875,0.003000,0.105125,-0.041551,-0.373904,-0.071609,124.283012,34.792282
8.684906,-70.375603,100.021301,-30.107662,0.480000,1.865725,0.000000,-1.589383,0.935897,-0.280867,0.037875,0.003000,0.105125,-0.042211,-0.444826,-0.088411,91.336403,40.267941
35.906116,-81.363754,89.191513,-35.156116,0.576000,2.005346,1.000000,-1.639376,1.154696,0.023130,0.037875,0.003000,0.105125,-0.054748,-0.078400,-0.097570,53.285397,46.207638
40.823929,-73.527290,85.478226,-28.247732,0.672000,1.569931,0.000000,-1.378662,0.743026,0.109031,0.037875,0.003000,0.105125,-0.252288,0.333200,-0.007622,44.654297,45.279560
32.309639,-58.470581,82.346786,-15.511213,0.768000,1.363350,0.000000,-1.301991,0.364599,0.174954,0.037875,0.003000,0.105125,-0.253241,0.248136,-0.006793,50.037148,42.959366
23.749542,-46.132931,78.798309,-3.266373,0.864000,1.250277,0.000000,-1.224467,0.071235,0.242486,0.037875,0.003000,0.105125,-0.254018,0.164773,-0.008257,55.048767,42.866558
13.892372,-37.785339,74.695221,6.658950,0.960000,1.196690,0.000000,-1.146464,-0.138766,0.313738,0.037875,0.003000,0.105125,-0.254454,0.083078,-0.011642,60.802849,44.444290
9.795010,-32.770863,69.020126,13.436774,1.000000,0.954682,0.000000,-0.866992,-0.221843,0.332458,0.037875,0.003000,0.105125,-0.254319,0.003016,-0.017035,59.225117,46.207638
11.646194,-16.082409,59.919998,32.167000,1.000000,0.987933,0.000000,-0.723658,-0.525966,0.419154,0.197250,0.419875,-0.042250,-0.243296,-0.075444,-0.035423,48.273804,48.249409
